run_id,scenario,status,start_time,end_time,duration_seconds,requested_instances,deployment_id,recovery_id,healthy_count,unhealthy_count,notes
run20260411-133410-11,scale_down_1,success,2026-04-11T13:34:10-04:00,2026-04-11T13:34:52-04:00,42,1,dep-20260411173410-23164861,,0,1,scaled down to 1
run20260411-133452-11,kill_and_recover_app3,failed,2026-04-11T13:34:52-04:00,2026-04-11T13:35:38-04:00,46,5,dep-20260411173452-50334c48,rec-20260411173536-4fda3a98,0,5,killed app3 and recovered
run20260411-133538-12,base_deploy_1,success,2026-04-11T13:35:38-04:00,2026-04-11T13:36:27-04:00,49,1,dep-20260411173538-4ca93056,,0,1,base deployment to 1 instance
run20260411-133627-12,scale_up_5,success,2026-04-11T13:36:27-04:00,2026-04-11T13:37:11-04:00,44,5,dep-20260411173627-ed92e035,,0,5,scaled up to 5
run20260411-133711-12,scale_down_1,success,2026-04-11T13:37:11-04:00,2026-04-11T13:37:57-04:00,46,1,dep-20260411173711-a714d8a3,,0,1,scaled down to 1
run20260411-133757-12,kill_and_recover_app3,failed,2026-04-11T13:37:57-04:00,2026-04-11T13:39:00-04:00,63,5,dep-20260411173757-576c9ac2,rec-20260411173858-0c8de6b5,0,5,killed app3 and recovered
run20260411-133900-13,base_deploy_1,success,2026-04-11T13:39:00-04:00,2026-04-11T13:39:58-04:00,58,1,dep-20260411173900-7cc065e1,,0,1,base deployment to 1 instance
run20260411-133958-13,scale_up_5,success,2026-04-11T13:39:58-04:00,2026-04-11T13:40:55-04:00,57,5,dep-20260411173958-887f28c8,,0,5,scaled up to 5
run20260411-134055-13,scale_down_1,success,2026-04-11T13:40:55-04:00,2026-04-11T13:41:51-04:00,56,1,dep-20260411174055-838dd453,,0,1,scaled down to 1
run20260411-134151-13,kill_and_recover_app3,failed,2026-04-11T13:41:51-04:00,2026-04-11T13:42:44-04:00,53,5,dep-20260411174151-ad0ca39f,rec-20260411174241-a16da8cc,0,5,killed app3 and recovered
run20260411-134244-14,base_deploy_1,success,2026-04-11T13:42:44-04:00,2026-04-11T13:43:45-04:00,61,1,dep-20260411174244-ec99d7bd,,0,1,base deployment to 1 instance
run20260411-134345-14,scale_up_5,success,2026-04-11T13:43:46-04:00,2026-04-11T13:44:32-04:00,47,5,dep-20260411174346-8e5056cc,,0,5,scaled up to 5
run20260411-134432-14,scale_down_1,success,2026-04-11T13:44:32-04:00,2026-04-11T13:45:24-04:00,52,1,dep-20260411174432-ed818afb,,0,1,scaled down to 1
run20260411-134524-14,kill_and_recover_app3,failed,2026-04-11T13:45:24-04:00,2026-04-11T13:46:16-04:00,52,5,dep-20260411174524-d3c35217,rec-20260411174614-931498b3,0,5,killed app3 and recovered
run20260411-134616-15,base_deploy_1,success,2026-04-11T13:46:16-04:00,2026-04-11T13:47:06-04:00,50,1,dep-20260411174616-79ff97ee,,0,1,base deployment to 1 instance
run20260411-134706-15,scale_up_5,success,2026-04-11T13:47:07-04:00,2026-04-11T13:48:02-04:00,55,5,dep-20260411174707-681e1070,,0,5,scaled up to 5
run20260411-134802-15,scale_down_1,success,2026-04-11T13:48:02-04:00,2026-04-11T13:48:47-04:00,45,1,dep-20260411174802-b22a13f7,,0,1,scaled down to 1
run20260411-134847-15,kill_and_recover_app3,failed,2026-04-11T13:48:47-04:00,2026-04-11T13:49:35-04:00,48,5,dep-20260411174847-1f2a07ea,rec-20260411174933-eb51e563,0,5,killed app3 and recovered
run20260411-134935-16,base_deploy_1,success,2026-04-11T13:49:35-04:00,2026-04-11T13:50:33-04:00,58,1,dep-20260411174935-c736a668,,0,1,base deployment to 1 instance
run20260411-135033-16,scale_up_5,success,2026-04-11T13:50:33-04:00,2026-04-11T13:51:18-04:00,45,5,dep-20260411175033-c035323d,,0,5,scaled up to 5
run20260411-135118-16,scale_down_1,success,2026-04-11T13:51:18-04:00,2026-04-11T13:51:58-04:00,40,1,dep-20260411175118-f6006da2,,0,1,scaled down to 1
run20260411-135158-16,kill_and_recover_app3,failed,2026-04-11T13:51:58-04:00,2026-04-11T13:52:43-04:00,45,5,dep-20260411175158-ed97dca0,rec-20260411175241-70f40ef5,0,5,killed app3 and recovered
run20260411-135243-17,base_deploy_1,success,2026-04-11T13:52:43-04:00,2026-04-11T13:53:40-04:00,57,1,dep-20260411175243-7210c821,,0,1,base deployment to 1 instance
run20260411-135340-17,scale_up_5,success,2026-04-11T13:53:40-04:00,2026-04-11T13:54:38-04:00,58,5,dep-20260411175340-64ea5ca6,,0,5,scaled up to 5
run20260411-135439-17,scale_down_1,success,2026-04-11T13:54:39-04:00,2026-04-11T13:55:24-04:00,45,1,dep-20260411175439-5aa9f1b8,,0,1,scaled down to 1
run20260411-135524-17,kill_and_recover_app3,failed,2026-04-11T13:55:24-04:00,2026-04-11T13:56:07-04:00,43,5,dep-20260411175524-a91f65d6,rec-20260411175606-2dfd0e67,0,5,killed app3 and recovered
run20260411-135607-18,base_deploy_1,success,2026-04-11T13:56:07-04:00,2026-04-11T13:56:59-04:00,52,1,dep-20260411175607-e22d6133,,0,1,base deployment to 1 instance
run20260411-135659-18,scale_up_5,success,2026-04-11T13:56:59-04:00,2026-04-11T13:58:24-04:00,85,5,dep-20260411175659-77d7f8c3,,0,5,scaled up to 5
run20260411-135824-18,scale_down_1,success,2026-04-11T13:58:24-04:00,2026-04-11T14:01:03-04:00,159,1,dep-20260411175824-7729cf76,,0,1,scaled down to 1
run20260411-140103-18,kill_and_recover_app3,failed,2026-04-11T14:01:03-04:00,2026-04-11T14:02:06-04:00,63,5,dep-20260411180103-761f5b61,rec-20260411180204-9ef66539,0,5,killed app3 and recovered
run20260411-140206-19,base_deploy_1,success,2026-04-11T14:02:06-04:00,2026-04-11T14:02:50-04:00,44,1,dep-20260411180206-367fa17d,,0,1,base deployment to 1 instance
run20260411-140250-19,scale_up_5,success,2026-04-11T14:02:50-04:00,2026-04-11T14:03:31-04:00,41,5,dep-20260411180250-3e3920f5,,0,5,scaled up to 5
run20260411-140331-19,scale_down_1,success,2026-04-11T14:03:31-04:00,2026-04-11T14:04:10-04:00,39,1,dep-20260411180331-041c622f,,0,1,scaled down to 1
run20260411-140410-19,kill_and_recover_app3,failed,2026-04-11T14:04:10-04:00,2026-04-11T14:04:53-04:00,43,5,dep-20260411180410-7a2d4553,rec-20260411180452-115d7bc6,0,5,killed app3 and recovered
run20260411-140453-20,base_deploy_1,success,2026-04-11T14:04:53-04:00,2026-04-11T14:05:35-04:00,42,1,dep-20260411180453-fe7f1acd,,0,1,base deployment to 1 instance
run20260411-140535-20,scale_up_5,success,2026-04-11T14:05:35-04:00,2026-04-11T14:06:17-04:00,42,5,dep-20260411180535-147d804f,,0,5,scaled up to 5
run20260411-140617-20,scale_down_1,success,2026-04-11T14:06:17-04:00,2026-04-11T14:06:56-04:00,39,1,dep-20260411180617-23c3d13a,,0,1,scaled down to 1
run20260411-140656-20,kill_and_recover_app3,failed,2026-04-11T14:06:56-04:00,2026-04-11T14:07:42-04:00,46,5,dep-20260411180656-95cd893b,rec-20260411180740-1b40d265,0,5,killed app3 and recovered
run20260411-140742-21,base_deploy_1,success,2026-04-11T14:07:42-04:00,2026-04-11T14:08:31-04:00,49,1,dep-20260411180742-55a8c27c,,0,1,base deployment to 1 instance
run20260411-140831-21,scale_up_5,success,2026-04-11T14:08:31-04:00,2026-04-11T14:09:22-04:00,51,5,dep-20260411180831-1ba8bf37,,0,5,scaled up to 5
run20260411-140922-21,scale_down_1,success,2026-04-11T14:09:22-04:00,2026-04-11T14:10:04-04:00,42,1,dep-20260411180922-ca3d3df9,,0,1,scaled down to 1
run20260411-141004-21,kill_and_recover_app3,failed,2026-04-11T14:10:04-04:00,2026-04-11T14:10:48-04:00,44,5,dep-20260411181004-7ec3ef15,rec-20260411181047-ab221303,0,5,killed app3 and recovered
run20260411-141048-22,base_deploy_1,success,2026-04-11T14:10:48-04:00,2026-04-11T14:11:30-04:00,42,1,dep-20260411181048-e24e581c,,0,1,base deployment to 1 instance
run20260411-141130-22,scale_up_5,success,2026-04-11T14:11:30-04:00,2026-04-11T14:12:12-04:00,42,5,dep-20260411181130-83df8328,,0,5,scaled up to 5
run20260411-141212-22,scale_down_1,success,2026-04-11T14:12:12-04:00,2026-04-11T14:12:52-04:00,40,1,dep-20260411181212-25bf8e84,,0,1,scaled down to 1
run20260411-141252-22,kill_and_recover_app3,failed,2026-04-11T14:12:52-04:00,2026-04-11T14:13:34-04:00,42,5,dep-20260411181252-196b1320,rec-20260411181332-83b606d5,0,5,killed app3 and recovered
run20260411-141334-23,base_deploy_1,success,2026-04-11T14:13:34-04:00,2026-04-11T14:14:15-04:00,41,1,dep-20260411181334-066c60e8,,0,1,base deployment to 1 instance
run20260411-141415-23,scale_up_5,success,2026-04-11T14:14:16-04:00,2026-04-11T14:14:56-04:00,40,5,dep-20260411181416-3eb1de89,,0,5,scaled up to 5
run20260411-141456-23,scale_down_1,success,2026-04-11T14:14:56-04:00,2026-04-11T14:15:36-04:00,40,1,dep-20260411181456-6d63dd48,,0,1,scaled down to 1
run20260411-141536-23,kill_and_recover_app3,failed,2026-04-11T14:15:36-04:00,2026-04-11T14:16:18-04:00,42,5,dep-20260411181536-733f733f,rec-20260411181617-40abd9c2,0,5,killed app3 and recovered
run20260411-141618-24,base_deploy_1,success,2026-04-11T14:16:18-04:00,2026-04-11T14:17:01-04:00,43,1,dep-20260411181618-62b36e7b,,0,1,base deployment to 1 instance
run20260411-141701-24,scale_up_5,success,2026-04-11T14:17:01-04:00,2026-04-11T14:17:41-04:00,40,5,dep-20260411181701-ae5950ca,,0,5,scaled up to 5
run20260411-141741-24,scale_down_1,success,2026-04-11T14:17:41-04:00,2026-04-11T14:18:21-04:00,40,1,dep-20260411181741-d72966ad,,0,1,scaled down to 1
run20260411-141821-24,kill_and_recover_app3,failed,2026-04-11T14:18:21-04:00,2026-04-11T14:19:04-04:00,43,5,dep-20260411181821-a1259c50,rec-20260411181903-2cdff4af,0,5,killed app3 and recovered
run20260411-141904-25,base_deploy_1,success,2026-04-11T14:19:04-04:00,2026-04-11T14:19:48-04:00,44,1,dep-20260411181904-6af06209,,0,1,base deployment to 1 instance
run20260411-141948-25,scale_up_5,success,2026-04-11T14:19:48-04:00,2026-04-11T14:20:39-04:00,51,5,dep-20260411181948-e6266a5f,,0,5,scaled up to 5
run20260411-142039-25,scale_down_1,success,2026-04-11T14:20:39-04:00,2026-04-11T14:21:34-04:00,55,1,dep-20260411182039-bfe13c37,,0,1,scaled down to 1
run20260411-142134-25,kill_and_recover_app3,failed,2026-04-11T14:21:34-04:00,2026-04-11T14:22:33-04:00,59,5,dep-20260411182134-b7970d11,rec-20260411182230-4cdfd9e6,0,5,killed app3 and recovered
run20260411-142233-26,base_deploy_1,success,2026-04-11T14:22:33-04:00,2026-04-11T14:23:45-04:00,72,1,dep-20260411182233-cd94a18a,,0,1,base deployment to 1 instance
run20260411-142345-26,scale_up_5,success,2026-04-11T14:23:45-04:00,2026-04-11T14:25:08-04:00,83,5,dep-20260411182345-2d07ba91,,0,5,scaled up to 5
run20260411-142508-26,scale_down_1,success,2026-04-11T14:25:09-04:00,2026-04-11T14:26:24-04:00,75,1,dep-20260411182509-eb147dab,,0,1,scaled down to 1
run20260411-142624-26,kill_and_recover_app3,failed,2026-04-11T14:26:24-04:00,2026-04-11T14:27:11-04:00,47,5,dep-20260411182624-ac32619c,rec-20260411182710-dd88856e,0,5,killed app3 and recovered
run20260411-142711-27,base_deploy_1,success,2026-04-11T14:27:11-04:00,2026-04-11T14:27:58-04:00,47,1,dep-20260411182711-e5e1241f,,0,1,base deployment to 1 instance
run20260411-142758-27,scale_up_5,success,2026-04-11T14:27:58-04:00,2026-04-11T14:28:45-04:00,47,5,dep-20260411182758-9c197677,,0,5,scaled up to 5
run20260411-142845-27,scale_down_1,success,2026-04-11T14:28:45-04:00,2026-04-11T14:29:45-04:00,60,1,dep-20260411182845-48aa0799,,0,1,scaled down to 1
run20260411-142945-27,kill_and_recover_app3,failed,2026-04-11T14:29:45-04:00,2026-04-11T14:30:29-04:00,44,5,dep-20260411182945-422a3886,rec-20260411183028-7e89cd55,0,5,killed app3 and recovered
run20260411-143029-28,base_deploy_1,success,2026-04-11T14:30:30-04:00,2026-04-11T14:31:13-04:00,43,1,dep-20260411183030-aa5491a0,,0,1,base deployment to 1 instance
run20260411-143113-28,scale_up_5,success,2026-04-11T14:31:13-04:00,2026-04-11T14:32:01-04:00,48,5,dep-20260411183113-8cf926dd,,0,5,scaled up to 5
run20260411-143201-28,scale_down_1,success,2026-04-11T14:32:01-04:00,2026-04-11T14:32:44-04:00,43,1,dep-20260411183201-8d888b80,,0,1,scaled down to 1
run20260411-143244-28,kill_and_recover_app3,failed,2026-04-11T14:32:44-04:00,2026-04-11T14:33:40-04:00,56,5,dep-20260411183245-df0e2d73,rec-20260411183338-4a5dede7,0,5,killed app3 and recovered
run20260411-143340-29,base_deploy_1,success,2026-04-11T14:33:40-04:00,2026-04-11T14:34:27-04:00,47,1,dep-20260411183340-77deaa36,,0,1,base deployment to 1 instance
run20260411-143427-29,scale_up_5,success,2026-04-11T14:34:27-04:00,2026-04-11T14:35:09-04:00,42,5,dep-20260411183427-911d62d4,,0,5,scaled up to 5
run20260411-143509-29,scale_down_1,success,2026-04-11T14:35:09-04:00,2026-04-11T14:35:49-04:00,40,1,dep-20260411183509-016f02e8,,0,1,scaled down to 1
run20260411-143549-29,kill_and_recover_app3,failed,2026-04-11T14:35:49-04:00,2026-04-11T14:36:34-04:00,45,5,dep-20260411183549-eb16bcb1,rec-20260411183633-cc365ac5,0,5,killed app3 and recovered
run20260411-143634-30,base_deploy_1,success,2026-04-11T14:36:34-04:00,2026-04-11T14:37:16-04:00,42,1,dep-20260411183634-26833921,,0,1,base deployment to 1 instance
run20260411-143716-30,scale_up_5,success,2026-04-11T14:37:16-04:00,2026-04-11T14:37:59-04:00,43,5,dep-20260411183716-cbc524ec,,0,5,scaled up to 5
run20260411-143759-30,scale_down_1,success,2026-04-11T14:37:59-04:00,2026-04-11T14:38:47-04:00,48,1,dep-20260411183759-435c0f2a,,0,1,scaled down to 1
run20260411-143847-30,kill_and_recover_app3,failed,2026-04-11T14:38:47-04:00,2026-04-11T14:39:41-04:00,54,5,dep-20260411183847-6b0741fd,rec-20260411183939-baf9c7ad,0,5,killed app3 and recovered
run20260411-144639-1,base_deploy_1,success,2026-04-11T14:46:39-04:00,2026-04-11T14:47:17-04:00,38,1,dep-20260411184639-dbbdc418,,0,1,base deployment to 1 instance
run20260411-144717-1,scale_up_5,success,2026-04-11T14:47:17-04:00,2026-04-11T14:48:04-04:00,47,5,dep-20260411184717-cd8983ed,,0,5,scaled up to 5
run20260411-144804-1,scale_down_1,success,2026-04-11T14:48:04-04:00,2026-04-11T14:48:53-04:00,49,1,dep-20260411184804-07935e68,,0,1,scaled down to 1
run20260411-144853-1,kill_and_recover_app3,failed,2026-04-11T14:48:53-04:00,2026-04-11T14:49:36-04:00,43,5,dep-20260411184853-02fe0487,rec-20260411184934-f141a470,0,5,killed app3 and recovered
